"","partido","proESTADO","fundamentalismo","desconfia"
"200","PT",0,0.697866154053575,0.568056732255153
"201","PSDB",0.777777777777778,0.46165416718422,0.332783484233121
"202","PT",1,0.381414736248165,0.351472661512399
"203","PT",0.888888888888889,0.699004168922312,0.568056732255153
"204","PT",0.222222222222222,0.659940368275448,0.583722748084907
"205","PT",0.111111111111111,0.408810961737529,0.568056732255153
"206","PT",0.111111111111111,0.561216840774725,0.568056732255153
"207","PT",0.111111111111111,0.580292332568934,0.583722748084907
"208","PT",0.333333333333333,0.53686479366338,0.568056732255153
"209","PSDB",0.222222222222222,0.507294153838347,0.499080034478533
"210","MDB",0.444444444444444,0.964684185977344,0.332783484233121
"211","PT",0.444444444444444,0.96345513847644,0.515610393012656
"212","PT",0,0.501469239874664,0.717602330981587
"213","PT",0.444444444444444,0.314417251498622,0.579387185390539
"214","PT",0.555555555555556,0.723439861908167,0.362491640034678
"215","PT",0.777777777777778,0.916343948816559,0.233128032700939
"216","PT",1,0.632460912203039,0.806404328748478
"217","PSDB",0.222222222222222,0.456640989395961,0.499080034478533
"218","NENHUM",0.666666666666667,0.497894870697447,0.935714626680968
"219","PT",0,0.597183563930513,0.607531964883734
"220","PT",0.555555555555556,0.732659786025069,0.674778896785969
"221","PSDB",0.444444444444444,0.795879962909981,0.609482778945144
"222","PT",0.666666666666667,0.800112184798398,0.609482778945144
"223","PFL",1,0.516913593803812,0.609482778945144
"224","NENHUM",1,0.619542518832593,0.69926375240866
"225","MDB",0.333333333333333,0.774577016597609,0.696675083167657
"226","PT",0.111111111111111,0.710060626169489,0.836928802760788
"227","MDB",0,0.601206274850204,0.572019296111648
"228","PSDB",0.555555555555556,0.562170608009802,0.71283872286282
"229","PSDB",0.444444444444444,0.502068771522368,0.700789449979263
"230","MDB",0.444444444444444,0.595258657215076,0.351472661512399
"231","PT",0.111111111111111,0.529189307463996,0.517842540021392
"232","NENHUM",0.555555555555556,0.325122369651079,0.642271657102051
"233","PT",0.888888888888889,0.591247730414527,0.735880292747386
"234","MDB",0.888888888888889,0.679640433566168,0.675518157217306
"235","PT",1,0.428826051881504,0.568540260555703
"236","PT",0.333333333333333,0.745765347347334,0.643518040053396
"237","PSDB",0.555555555555556,0.700386857534431,0.468709286278673
"238","PSDB",0.222222222222222,0.656333941479136,0.562784250975224
"239","PSDB",0.777777777777778,0.613214983066269,0.783932545892454
"240","PSDB",0.777777777777778,0.859916809452588,0.631055631177458
"241","MDB",0.222222222222222,0.735555864915025,0.837985641907668
"242","PSDB",0.555555555555556,0.56769757988833,0.489795077338825
"243","NENHUM",0.555555555555556,0.752539527010738,0.351472661512399
"244","MDB",1,0.463109772978394,0.600688946433952
"245","PSDB",0,0.750960198273555,0.351472661512399
"246","MDB",0.555555555555556,0.605390656835203,0.731687572311754
"247","PSDB",0.555555555555556,0.614954819819764,0.592135937055715
"248","NENHUM",0.555555555555556,0.621834734017888,0.568056732255153
"249","MDB",0,0.694911896029822,0.636625998454589
"250","NENHUM",0,0.446220819043636,0.789386697192908
"251","PT",0.444444444444444,0.699869609613085,0.929933744653232
"252","PT",0.222222222222222,0.634815140685141,0.390143342475658
"253","PT",0.777777777777778,0.606429405845897,0.662064193035211
"254","PT",0.333333333333333,0.438179141379256,0.632969312690317
"255","NENHUM",0.666666666666667,0.551306458299644,1
"256","PT",1,0.581625942659583,0.767291062755593
"257","NENHUM",0.888888888888889,0.464892306521754,0.810531482224266
"258","PT",0,0.714823954433622,0.537403580731875
"259","PT",0.555555555555556,0.80699937851925,0.484689811826169
"260","PT",0.222222222222222,0.447890111177468,0.592286473122686
