"","partido","proESTADO","fundamentalismo","desconfia"
"186","NENHUM",0.333333333333333,0.402385634932009,0.826190229135811
"187","NENHUM",NA,0.287476776819899,0.803795156722358
"188","NENHUM",0.666666666666667,0.372723841371325,0.756564763381958
"189","Kirchnerista",0.333333333333333,0.361295832788748,0.401200988007595
"190","Kirchnerista",0.555555555555556,0.344602307842867,0.260207808311769
"191","Kirchnerista",0.666666666666667,0.395008379779019,0.57437624424608
"192","PJ",0.666666666666667,0.479565950719979,0.699866578645456
"193","Kirchnerista",0.222222222222222,0.423657677618106,0.384338671339643
"194","Kirchnerista",0.666666666666667,0.77790949520643,0.304038171154954
"195","Kirchnerista",0.666666666666667,0.443091564720234,0.47400719048418
"196","UCR",0.666666666666667,0.256189664923648,0.47400719048418
"197","Kirchnerista",0.666666666666667,0.287476776819899,0.427883729142323
"198","NENHUM",0.333333333333333,0.467421716682347,0.455386610736937
"199","NENHUM",0.222222222222222,0.221991505766252,0.522096325890912
"200","UCR",0.555555555555556,0.423657677618106,0.410309066896949
"201","Kirchnerista",0.222222222222222,0.343419089499181,0.925549652989224
"202","PJ",0.777777777777778,0.26459652494647,0.588955953974782
"203","Kirchnerista",0.333333333333333,0.495692466524777,1
"204","OUTROS",0.777777777777778,0.343419089499181,0.607277496557471
"205","Kirchnerista",0.666666666666667,0.597030563521849,1
"206","Kirchnerista",0.777777777777778,0.703662351750549,0.461109178690093
"207","OUTROS",0.444444444444444,0.671720848175303,0.776324616225098
"208","OUTROS",0.222222222222222,0.568053790692166,0.799205504378161
"209","NENHUM",0.111111111111111,0.649382015558347,0.782460729918335
"210","NENHUM",0.333333333333333,0.382050096782497,0.794822806065812
"211","NENHUM",0.444444444444444,0.77790949520643,0.669437465083764
"212","NENHUM",0.333333333333333,0.518687391443584,0.628971760343622
"213","NENHUM",0.333333333333333,0.438231004478127,0.691537510193117
"214","OUTROS",0.444444444444444,0.532074140879129,0.773569318576093
"215","Socialista",0.444444444444444,1,0.662438818109669
"216","OUTROS",0.444444444444444,0.685683641080748,0.925549652989224
"217","OUTROS",0.444444444444444,0.657173300066683,1
"218","PJ",0.444444444444444,0.280151755590852,0.678376568000164
"219","PJ",0.444444444444444,0.429384631707411,0.862580990524839
"220","Kirchnerista",0.444444444444444,0.541293532303451,0.796636042285266
"221","OUTROS",0.777777777777778,0.412437151665434,0.661909750827346
"222","Kirchnerista",0.555555555555556,0.674406959161239,0.95126953470741
"223","NENHUM",0.666666666666667,0.527639382424565,0.875583894230145
"224","Kirchnerista",0.888888888888889,0.728208399893667,0.899631195393559
"225","Kirchnerista",0.666666666666667,0.511522575505312,0.899631195393559
"226","PJ",0.333333333333333,1,0.312075670924344
"227","OUTROS",0.777777777777778,0.196430882523353,0.607277496557471
"228","OUTROS",0,0.614500284533302,1
"229","PJ",0,1,0.632099190402449
"230","NENHUM",NA,0.865101279427259,0.844550398113982
"231","OUTROS",1,0.409739828485779,0.752290368332498
"232","NENHUM",0.444444444444444,0.264127090664047,1
"233","Socialista",0,0.567493033242685,0.805054151406079
"234","NENHUM",0.888888888888889,0.512854282186176,0.324396508770157
"235","NENHUM",0,0.189878879802953,0.740576129804304
"236","Kirchnerista",0.444444444444444,0.362020647468811,0.631781748626984
"237","NENHUM",0.333333333333333,1,0.637451389125808
"238","Socialista",0.444444444444444,0.195974426638846,0.589469431905189
"239","NENHUM",0.333333333333333,0,0.769628489913932
"240","OUTROS",0.555555555555556,0.221991505766252,0.47923804286362
"241","Kirchnerista",0.444444444444444,0.195974426638846,0.650470556781925
"242","Kirchnerista",0.666666666666667,0.275625779300939,0.581136843702831
"243","UCR",0.444444444444444,0.454904298555961,0.416237796417551
"244","Kirchnerista",0.888888888888889,0.362302370752377,0.777393767162332
"245","Socialista",0.444444444444444,0.264127090664047,0.489818568065624
"246","OUTROS",0.555555555555556,0.752539804777455,0.744830111622114
"247","NENHUM",0.555555555555556,0.221991505766252,0.695200725839268
"248","NENHUM",1,0,1
"249","Socialista",0.555555555555556,0.887975301527092,0.57437624424608
"250","Kirchnerista",0.444444444444444,0.623476330115927,0.543160026793965
"251","Kirchnerista",0.666666666666667,0.53203452983486,0.544850100266905
"252","OUTROS",0.888888888888889,0.623476330115927,0.616986508140521
"253","Socialista",0.777777777777778,1,0.43650978451701
"254","OUTROS",0,0.432263286139468,0.588383784278486
"255","Kirchnerista",0.777777777777778,0.832889510589487,0.754542598753982
"256","OUTROS",0.666666666666667,0.493106811016666,0.485868897035735
"257","UCR",0.555555555555556,0.161305892447504,0.479459079230172
"258","PJ",0.666666666666667,0.549954021075006,0.596333168428642
"259","Socialista",0.555555555555556,0.343419089499181,0.585450957349158
"260","NENHUM",0.666666666666667,0.26459652494647,0.544850100266905
"261","PJ",0.555555555555556,0.685683641080748,0.548692334149248
"262","Socialista",0,0.792562565108671,0.605970290524889
"263","OUTROS",0.333333333333333,0.7133780118412,0.588955953974782
"264","NENHUM",0.777777777777778,0.867310319565124,0.794822806065812
"265","Kirchnerista",1,0.685683641080748,0.326642137569354
"266","NENHUM",0,0.761185566815248,0.36282302702266
"267","NENHUM",NA,0.492955655160616,0.686449705568875
"268","Kirchnerista",NA,0.324785337769658,0.420597493164974
"269","PJ",0.666666666666667,0.404665010612659,0.242168820052762
